FECHA_INGRESO,RESULTADO,municipio_resx
2020-03-24,1,"MÉXICO,NICOLÁS ROMERO"
2020-03-24,1,"MÉXICO,TECÁMAC"
2020-03-24,2,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-03-24,1,"MÉXICO,TOLUCA"
2020-03-24,1,"MÉXICO,TULTEPEC"
2020-03-24,2,"MÉXICO,TULTITLÁN"
2020-03-24,1,"NAYARIT,ACAPONETA"
2020-03-24,2,"NAYARIT,TEPIC"
2020-03-24,1,"NUEVO LEÓN,GUADALUPE"
2020-03-24,1,"NUEVO LEÓN,MONTERREY"
2020-03-24,2,"NUEVO LEÓN,SALINAS VICTORIA"
2020-03-24,1,"NUEVO LEÓN,SAN PEDRO GARZA GARCÍA"
2020-03-24,1,"OAXACA,OAXACA DE JUÁREZ"
2020-03-24,1,"PUEBLA,CHIETLA"
2020-03-24,1,"PUEBLA,CUAUTLANCINGO"
2020-03-24,1,"PUEBLA,IZÚCAR DE MATAMOROS"
2020-03-24,12,"PUEBLA,PUEBLA"
2020-03-24,1,"PUEBLA,SAN ANDRÉS CHOLULA"
2020-03-24,4,"QUERÉTARO,QUERÉTARO"
2020-03-24,4,"QUINTANA ROO,BENITO JUÁREZ"
2020-03-24,2,"QUINTANA ROO,COZUMEL"
2020-03-24,2,"QUINTANA ROO,SOLIDARIDAD"
2020-03-24,4,"SINALOA,CULIACÁN"
2020-03-24,1,"SINALOA,ELOTA"
2020-03-24,1,"SINALOA,MAZATLÁN"
2020-03-24,2,"SONORA,CAJEME"
2020-03-24,1,"SONORA,HERMOSILLO"
2020-03-24,1,"SONORA,MAGDALENA"
2020-03-24,11,"TABASCO,CENTRO"
2020-03-24,1,"TABASCO,COMALCALCO"
2020-03-24,1,"TAMAULIPAS,MATAMOROS"
2020-03-24,1,"TLAXCALA,ZACATELCO"
2020-03-24,2,"VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO"
2020-03-24,8,"YUCATÁN,MÉRIDA"
2020-03-24,1,"ZACATECAS,ZACATECAS"
2020-03-25,16,"AGUASCALIENTES,AGUASCALIENTES"
2020-03-25,1,"AGUASCALIENTES,TEPEZALÁ"
2020-03-25,2,"BAJA CALIFORNIA,MEXICALI"
2020-03-25,5,"BAJA CALIFORNIA,TIJUANA"
2020-03-25,2,"CHIAPAS,TUXTLA GUTIÉRREZ"
2020-03-25,2,"CHIHUAHUA,JUÁREZ"
2020-03-25,2,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-03-25,3,"CIUDAD DE MÉXICO,COYOACÁN"
2020-03-25,2,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-03-25,1,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-03-25,2,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-03-25,2,"CIUDAD DE MÉXICO,IZTACALCO"
2020-03-25,2,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-03-25,2,"CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS"
2020-03-25,3,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-03-25,3,"CIUDAD DE MÉXICO,TLALPAN"
2020-03-25,1,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-03-25,2,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-03-25,1,"DURANGO,GÓMEZ PALACIO"
2020-03-25,1,"GUANAJUATO,IRAPUATO"
2020-03-25,3,"GUANAJUATO,LEÓN"
2020-03-25,3,"GUERRERO,ACAPULCO DE JUÁREZ"
2020-03-25,1,"HIDALGO,HUASCA DE OCAMPO"
2020-03-25,1,"HIDALGO,MINERAL DE LA REFORMA"
2020-03-25,1,"HIDALGO,TIZAYUCA"
2020-03-25,2,"HIDALGO,TULANCINGO DE BRAVO"
2020-03-25,3,"JALISCO,CUAUTLA"
2020-03-25,1,"JALISCO,GUADALAJARA"
2020-03-25,1,"JALISCO,PUERTO VALLARTA"
2020-03-25,1,"JALISCO,TECOLOTLÁN"
2020-03-25,1,"JALISCO,ZAPOPAN"
2020-03-25,1,"MICHOACÁN DE OCAMPO,LÁZARO CÁRDENAS"
2020-03-25,1,"MICHOACÁN DE OCAMPO,MORELIA"
2020-03-25,1,"MÉXICO,ATIZAPÁN DE ZARAGOZA"
2020-03-25,1,"MÉXICO,CHIMALHUACÁN"
2020-03-25,4,"MÉXICO,ECATEPEC DE MORELOS"
2020-03-25,5,"MÉXICO,HUIXQUILUCAN"
2020-03-25,3,"MÉXICO,IXTAPALUCA"
2020-03-25,1,"MÉXICO,LERMA"
2020-03-25,1,"MÉXICO,METEPEC"
2020-03-25,1,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-03-25,1,"MÉXICO,NEZAHUALCÓYOTL"
2020-03-25,1,"MÉXICO,NICOLÁS ROMERO"
2020-03-25,1,"MÉXICO,TEPOTZOTLÁN"
2020-03-25,1,"MÉXICO,TEXCOCO"
2020-03-25,2,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-03-25,3,"MÉXICO,TOLUCA"
2020-03-25,1,"OAXACA,MAGDALENA APASCO"
2020-03-25,1,"OAXACA,OAXACA DE JUÁREZ"
2020-03-25,1,"OAXACA,SAN MATEO RÍO HONDO"
2020-03-25,1,"PUEBLA,CORONANGO"
2020-03-25,2,"PUEBLA,PUEBLA"
2020-03-25,2,"PUEBLA,SAN ANDRÉS CHOLULA"
2020-03-25,1,"PUEBLA,TULCINGO"
2020-03-25,2,"QUERÉTARO,QUERÉTARO"
2020-03-25,5,"QUINTANA ROO,BENITO JUÁREZ"
2020-03-25,1,"QUINTANA ROO,OTHÓN P. BLANCO"
2020-03-25,4,"QUINTANA ROO,SOLIDARIDAD"
2020-03-25,5,"SINALOA,CULIACÁN"
2020-03-25,1,"SINALOA,MAZATLÁN"
2020-03-25,2,"SINALOA,NAVOLATO"
2020-03-25,1,"SONORA,GUAYMAS"
2020-03-25,1,"SONORA,HERMOSILLO"
2020-03-25,1,"SONORA,SAN LUIS RÍO COLORADO"
2020-03-25,2,"TABASCO,CENTRO"
2020-03-25,1,"TABASCO,JALPA DE MÉNDEZ"
2020-03-25,1,"VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO"
2020-03-25,1,"VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ"
2020-03-25,3,"YUCATÁN,MÉRIDA"
2020-03-26,4,"AGUASCALIENTES,AGUASCALIENTES"
2020-03-26,4,"BAJA CALIFORNIA,MEXICALI"
2020-03-26,7,"BAJA CALIFORNIA,TIJUANA"
2020-03-26,2,"BAJA CALIFORNIA SUR,LA PAZ"
2020-03-26,3,"CHIHUAHUA,JUÁREZ"
2020-03-26,3,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-03-26,3,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-03-26,4,"CIUDAD DE MÉXICO,COYOACÁN"
2020-03-26,3,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-03-26,5,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-03-26,4,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-03-26,4,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-03-26,1,"CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS"
2020-03-26,6,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-03-26,8,"CIUDAD DE MÉXICO,TLALPAN"
2020-03-26,1,"CIUDAD DE MÉXICO,TLÁHUAC"
2020-03-26,3,"CIUDAD DE MÉXICO,VENUSTIANO CARRANZA"
2020-03-26,5,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-03-26,3,"COAHUILA DE ZARAGOZA,FRONTERA"
2020-03-26,1,"GUANAJUATO,IRAPUATO"
2020-03-26,4,"GUANAJUATO,LEÓN"
2020-03-26,1,"GUANAJUATO,SAN MIGUEL DE ALLENDE"
2020-03-26,4,"GUERRERO,ACAPULCO DE JUÁREZ"
2020-03-26,1,"HIDALGO,MINERAL DE LA REFORMA"
2020-03-26,2,"HIDALGO,PACHUCA DE SOTO"
2020-03-26,1,"HIDALGO,SAN AGUSTÍN TLAXIACA"
2020-03-26,1,"JALISCO,AMECA"
2020-03-26,5,"JALISCO,GUADALAJARA"
2020-03-26,2,"MICHOACÁN DE OCAMPO,LÁZARO CÁRDENAS"
2020-03-26,1,"MICHOACÁN DE OCAMPO,URUAPAN"
2020-03-26,1,"MÉXICO,CHICOLOAPAN"
2020-03-26,1,"MÉXICO,ECATEPEC DE MORELOS"
2020-03-26,3,"MÉXICO,HUIXQUILUCAN"
2020-03-26,1,"MÉXICO,METEPEC"
2020-03-26,7,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-03-26,2,"MÉXICO,NEZAHUALCÓYOTL"
2020-03-26,4,"MÉXICO,NICOLÁS ROMERO"
2020-03-26,1,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-03-26,3,"MÉXICO,TOLUCA"
2020-03-26,4,"MÉXICO,TULTITLÁN"
2020-03-26,1,"NUEVO LEÓN,GENERAL ESCOBEDO"
2020-03-26,3,"OAXACA,OAXACA DE JUÁREZ"
2020-03-26,2,"PUEBLA,ATLIXCO"
2020-03-26,1,"PUEBLA,CHIAUTZINGO"
2020-03-26,1,"PUEBLA,CHIETLA"
2020-03-26,1,"PUEBLA,IZÚCAR DE MATAMOROS"
2020-03-26,9,"PUEBLA,PUEBLA"
2020-03-26,1,"PUEBLA,TULCINGO"
2020-03-26,1,"QUERÉTARO,QUERÉTARO"
2020-03-26,5,"QUINTANA ROO,BENITO JUÁREZ"
2020-03-26,1,"QUINTANA ROO,SOLIDARIDAD"
2020-03-26,3,"QUINTANA ROO,TULUM"
2020-03-26,1,"SAN LUIS POTOSÍ,SAN LUIS POTOSÍ"
2020-03-26,7,"SINALOA,CULIACÁN"
2020-03-26,1,"SINALOA,EL FUERTE"
2020-03-26,1,"SINALOA,SALVADOR ALVARADO"
2020-03-26,1,"SONORA,HERMOSILLO"
2020-03-26,4,"TABASCO,CENTRO"
2020-03-26,1,"TABASCO,EMILIANO ZAPATA"
2020-03-26,1,"VERACRUZ DE IGNACIO DE LA LLAVE,FORTÍN"
2020-03-26,1,"VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO"
2020-03-26,1,"VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ"
2020-03-26,2,"VERACRUZ DE IGNACIO DE LA LLAVE,XALAPA"
2020-03-27,3,"AGUASCALIENTES,AGUASCALIENTES"
2020-03-27,3,"AGUASCALIENTES,PABELLÓN DE ARTEAGA"
2020-03-27,1,"BAJA CALIFORNIA,ENSENADA"
2020-03-27,5,"BAJA CALIFORNIA,MEXICALI"
2020-03-27,1,"BAJA CALIFORNIA,PLAYAS DE ROSARITO"
2020-03-27,9,"BAJA CALIFORNIA,TIJUANA"
2020-03-27,1,"BAJA CALIFORNIA SUR,LA PAZ"
2020-03-27,3,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-03-27,1,"CAMPECHE,CAMPECHE"
2020-03-27,2,"CAMPECHE,CARMEN"
2020-03-27,3,"CHIAPAS,SAN CRISTÓBAL DE LAS CASAS"
2020-03-27,2,"CHIAPAS,TUXTLA GUTIÉRREZ"
2020-03-27,2,"CHIHUAHUA,JUÁREZ"
2020-03-27,2,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-03-27,1,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-03-27,4,"CIUDAD DE MÉXICO,COYOACÁN"
2020-03-27,7,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-03-27,4,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-03-27,3,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-03-27,2,"CIUDAD DE MÉXICO,IZTACALCO"
2020-03-27,6,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-03-27,2,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-03-27,3,"CIUDAD DE MÉXICO,TLALPAN"
2020-03-27,4,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-03-27,1,"COAHUILA DE ZARAGOZA,FRONTERA"
2020-03-27,2,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-03-27,1,"COAHUILA DE ZARAGOZA,TORREÓN"
2020-03-27,3,"GUANAJUATO,CELAYA"
2020-03-27,2,"GUANAJUATO,IRAPUATO"
2020-03-27,1,"GUERRERO,CHILPANCINGO DE LOS BRAVO"
2020-03-27,1,"GUERRERO,TAXCO DE ALARCÓN"
2020-03-27,1,"GUERRERO,TIXTLA DE GUERRERO"
2020-03-27,1,"HIDALGO,HUEJUTLA DE REYES"
2020-03-27,1,"HIDALGO,MINERAL DE LA REFORMA"
2020-03-27,2,"HIDALGO,PACHUCA DE SOTO"
2020-03-27,2,"JALISCO,CUAUTLA"
2020-03-27,3,"JALISCO,GUADALAJARA"
2020-03-27,1,"JALISCO,PUERTO VALLARTA"
2020-03-27,1,"JALISCO,ZAPOPAN"
2020-03-27,1,"MICHOACÁN DE OCAMPO,LÁZARO CÁRDENAS"
2020-03-27,3,"MÉXICO,ATIZAPÁN DE ZARAGOZA"
2020-03-27,1,"MÉXICO,CALIMAYA"
2020-03-27,1,"MÉXICO,CHALCO"
2020-03-27,3,"MÉXICO,CHIMALHUACÁN"
2020-03-27,2,"MÉXICO,CUAUTITLÁN IZCALLI"
2020-03-27,3,"MÉXICO,ECATEPEC DE MORELOS"
2020-03-27,7,"MÉXICO,HUIXQUILUCAN"
2020-03-27,1,"MÉXICO,JIQUIPILCO"
2020-03-27,2,"MÉXICO,MELCHOR OCAMPO"
2020-03-27,5,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-03-27,2,"MÉXICO,NEZAHUALCÓYOTL"
2020-03-27,1,"MÉXICO,SAN MATEO ATENCO"
2020-03-27,2,"MÉXICO,TEXCOCO"
2020-03-27,1,"MÉXICO,TIANGUISTENCO"
2020-03-27,5,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-03-27,2,"MÉXICO,TOLUCA"
2020-03-27,1,"MÉXICO,TULTEPEC"
2020-03-27,1,"MÉXICO,ZACAZONAPAN"
2020-03-27,1,"NUEVO LEÓN,GARCÍA"
2020-03-27,4,"NUEVO LEÓN,MONTERREY"
2020-03-27,2,"NUEVO LEÓN,SAN NICOLÁS DE LOS GARZA"
2020-03-27,1,"NUEVO LEÓN,SAN PEDRO GARZA GARCÍA"
2020-03-27,1,"OAXACA,SANTA MARÍA ATZOMPA"
2020-03-27,1,"PUEBLA,ATLIXCO"
2020-03-27,1,"PUEBLA,CORONANGO"
2020-03-27,5,"PUEBLA,PUEBLA"
2020-03-27,1,"PUEBLA,SAN ANDRÉS CHOLULA"
2020-03-27,1,"PUEBLA,TEHUACÁN"
2020-03-27,4,"QUERÉTARO,QUERÉTARO"
2020-03-27,5,"QUINTANA ROO,BENITO JUÁREZ"
2020-03-27,2,"QUINTANA ROO,SOLIDARIDAD"
2020-03-27,5,"SAN LUIS POTOSÍ,SAN LUIS POTOSÍ"
2020-03-27,1,"SAN LUIS POTOSÍ,SOLEDAD DE GRACIANO SÁNCHEZ"
2020-03-27,1,"SAN LUIS POTOSÍ,TAMAZUNCHALE"
2020-03-27,1,"SINALOA,AHOME"
2020-03-27,7,"SINALOA,CULIACÁN"
2020-03-27,1,"SINALOA,MAZATLÁN"
2020-03-27,3,"SONORA,HERMOSILLO"
2020-03-27,1,"SONORA,NOGALES"
2020-03-27,1,"SONORA,SAN LUIS RÍO COLORADO"
2020-03-27,7,"TABASCO,CENTRO"
2020-03-27,1,"TABASCO,CÁRDENAS"
2020-03-27,3,"TABASCO,NACAJUCA"
2020-03-27,1,"TAMAULIPAS,NUEVO LAREDO"
2020-03-27,1,"TLAXCALA,SANTA CRUZ TLAXCALA"
2020-03-27,1,"VERACRUZ DE IGNACIO DE LA LLAVE,TLACOTALPAN"
2020-03-27,3,"YUCATÁN,MÉRIDA"
2020-03-27,2,"ZACATECAS,GUADALUPE"
2020-03-27,1,"ZACATECAS,JEREZ"
2020-03-27,1,"ZACATECAS,VILLANUEVA"
2020-03-28,5,"AGUASCALIENTES,AGUASCALIENTES"
2020-03-28,2,"BAJA CALIFORNIA,MEXICALI"
2020-03-28,5,"BAJA CALIFORNIA,TIJUANA"
2020-03-28,3,"BAJA CALIFORNIA SUR,LA PAZ"
2020-03-28,1,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-03-28,1,"CHIAPAS,CHIAPA DE CORZO"
2020-03-28,2,"CHIHUAHUA,JUÁREZ"
2020-03-28,3,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-03-28,5,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-03-28,2,"CIUDAD DE MÉXICO,COYOACÁN"
2020-03-28,1,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-03-28,5,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-03-28,7,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-03-28,3,"CIUDAD DE MÉXICO,IZTACALCO"
2020-03-28,10,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-03-28,5,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-03-28,3,"CIUDAD DE MÉXICO,TLALPAN"
2020-03-28,1,"CIUDAD DE MÉXICO,TLÁHUAC"
2020-03-28,1,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-03-28,3,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-03-28,2,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-03-28,2,"COAHUILA DE ZARAGOZA,SALTILLO"
2020-03-28,1,"GUANAJUATO,GUANAJUATO"
2020-03-28,2,"GUANAJUATO,LEÓN"
2020-03-28,1,"GUANAJUATO,SAN MIGUEL DE ALLENDE"
2020-03-28,1,"GUERRERO,ACAPULCO DE JUÁREZ"
2020-03-28,1,"GUERRERO,CHILPANCINGO DE LOS BRAVO"
2020-03-28,1,"GUERRERO,SAN MARCOS"
2020-03-28,1,"JALISCO,PUERTO VALLARTA"
2020-03-28,1,"JALISCO,YAHUALICA DE GONZÁLEZ GALLO"
2020-03-28,1,"MICHOACÁN DE OCAMPO,MORELIA"
2020-03-28,1,"MORELOS,ATLATLAHUCAN"
2020-03-28,1,"MORELOS,HUITZILAC"
2020-03-28,1,"MORELOS,TETECALA"
2020-03-28,3,"MÉXICO,ATIZAPÁN DE ZARAGOZA"
2020-03-28,1,"MÉXICO,COACALCO DE BERRIOZÁBAL"
2020-03-28,3,"MÉXICO,CUAUTITLÁN"
2020-03-28,1,"MÉXICO,CUAUTITLÁN IZCALLI"
2020-03-28,4,"MÉXICO,ECATEPEC DE MORELOS"
2020-03-28,4,"MÉXICO,HUIXQUILUCAN"
2020-03-28,1,"MÉXICO,METEPEC"
2020-03-28,2,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-03-28,3,"MÉXICO,NEZAHUALCÓYOTL"
2020-03-28,2,"MÉXICO,NICOLÁS ROMERO"
2020-03-28,1,"MÉXICO,TEXCOCO"
2020-03-28,1,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-03-28,1,"MÉXICO,TULTITLÁN"
2020-03-28,1,"NAYARIT,TEPIC"
2020-03-28,1,"NUEVO LEÓN,MONTERREY"
2020-03-28,1,"NUEVO LEÓN,SANTA CATARINA"
2020-03-28,1,"OAXACA,OAXACA DE JUÁREZ"
2020-03-28,1,"PUEBLA,ATLIXCO"
2020-03-28,2,"PUEBLA,IZÚCAR DE MATAMOROS"
2020-03-28,8,"PUEBLA,PUEBLA"
2020-03-28,1,"PUEBLA,SAN ANDRÉS CHOLULA"
2020-03-28,1,"PUEBLA,SAN PEDRO CHOLULA"
2020-03-28,2,"QUERÉTARO,QUERÉTARO"
2020-03-28,5,"QUINTANA ROO,BENITO JUÁREZ"
2020-03-28,1,"QUINTANA ROO,COZUMEL"
2020-03-28,1,"QUINTANA ROO,SOLIDARIDAD"
2020-03-28,1,"SINALOA,AHOME"
2020-03-28,4,"SINALOA,CULIACÁN"
2020-03-28,1,"SONORA,CAJEME"
2020-03-28,2,"SONORA,SAN LUIS RÍO COLORADO"
2020-03-28,1,"SONORA,SÁRIC"
2020-03-28,1,"TABASCO,CENTRO"
2020-03-28,1,"TAMAULIPAS,CIUDAD MADERO"
2020-03-28,1,"TAMAULIPAS,TAMPICO"
2020-03-28,1,"TAMAULIPAS,VICTORIA"
2020-03-28,1,"TLAXCALA,APIZACO"
2020-03-28,1,"TLAXCALA,TEPEYANCO"
2020-03-28,1,"VERACRUZ DE IGNACIO DE LA LLAVE,POZA RICA DE HIDALGO"
2020-03-28,2,"YUCATÁN,MÉRIDA"
2020-03-28,1,"YUCATÁN,UMÁN"
2020-03-28,1,"YUCATÁN,VALLADOLID"
2020-03-28,1,"ZACATECAS,ZACATECAS"
2020-03-29,3,"AGUASCALIENTES,AGUASCALIENTES"
2020-03-29,6,"BAJA CALIFORNIA,MEXICALI"
2020-03-29,15,"BAJA CALIFORNIA,TIJUANA"
2020-03-29,1,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-03-29,1,"CAMPECHE,CARMEN"
2020-03-29,1,"CHIHUAHUA,CHIHUAHUA"
2020-03-29,3,"CHIHUAHUA,JUÁREZ"
2020-03-29,1,"CHIHUAHUA,OJINAGA"
2020-03-29,3,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-03-29,4,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-03-29,1,"CIUDAD DE MÉXICO,COYOACÁN"
2020-03-29,1,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-03-29,1,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-03-29,7,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-03-29,5,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-03-29,2,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-03-29,3,"CIUDAD DE MÉXICO,TLALPAN"
2020-03-29,1,"CIUDAD DE MÉXICO,VENUSTIANO CARRANZA"
2020-03-29,4,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-03-29,3,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-03-29,1,"COAHUILA DE ZARAGOZA,JIMÉNEZ"
2020-03-29,5,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-03-29,2,"COAHUILA DE ZARAGOZA,SALTILLO"
2020-03-29,1,"GUANAJUATO,IRAPUATO"
2020-03-29,1,"GUERRERO,ACAPULCO DE JUÁREZ"
2020-03-29,2,"HIDALGO,PACHUCA DE SOTO"
2020-03-29,1,"JALISCO,GUADALAJARA"
2020-03-29,1,"JALISCO,ZAPOPAN"
2020-03-29,1,"MICHOACÁN DE OCAMPO,ARIO"
2020-03-29,1,"MICHOACÁN DE OCAMPO,MORELIA"
2020-03-29,1,"MICHOACÁN DE OCAMPO,TANGAMANDAPIO"
2020-03-29,1,"MORELOS,CUERNAVACA"
2020-03-29,2,"MÉXICO,ATIZAPÁN DE ZARAGOZA"
2020-03-29,1,"MÉXICO,CHALCO"
2020-03-29,1,"MÉXICO,CHIMALHUACÁN"
2020-03-29,1,"MÉXICO,ECATEPEC DE MORELOS"
2020-03-29,1,"MÉXICO,HUEHUETOCA"
2020-03-29,1,"MÉXICO,HUIXQUILUCAN"
2020-03-29,1,"MÉXICO,IXTAPALUCA"
2020-03-29,3,"MÉXICO,NAUCALPAN DE JUÁREZ"
2020-03-29,3,"MÉXICO,NEZAHUALCÓYOTL"
2020-03-29,1,"MÉXICO,SAN MATEO ATENCO"
2020-03-29,1,"MÉXICO,TECÁMAC"
2020-03-29,1,"MÉXICO,TLALNEPANTLA DE BAZ"
2020-03-29,1,"MÉXICO,VALLE DE CHALCO SOLIDARIDAD"
2020-03-29,1,"NUEVO LEÓN,GARCÍA"
2020-03-29,1,"NUEVO LEÓN,MONTERREY"
2020-03-29,1,"NUEVO LEÓN,SAN NICOLÁS DE LOS GARZA"
2020-03-29,1,"OAXACA,MAGDALENA APASCO"
2020-03-29,1,"OAXACA,SANTA CRUZ XOXOCOTLÁN"
2020-03-29,3,"PUEBLA,PUEBLA"
2020-03-29,1,"PUEBLA,TLAPANALÁ"
2020-03-29,1,"QUERÉTARO,QUERÉTARO"
2020-03-29,2,"QUINTANA ROO,BENITO JUÁREZ"
2020-03-29,1,"QUINTANA ROO,SOLIDARIDAD"
2020-03-29,2,"SAN LUIS POTOSÍ,MATEHUALA"
2020-03-29,4,"SAN LUIS POTOSÍ,SAN LUIS POTOSÍ"
2020-03-29,2,"SINALOA,AHOME"
2020-03-29,3,"SINALOA,CULIACÁN"
2020-03-29,1,"SINALOA,SALVADOR ALVARADO"
2020-03-29,8,"TABASCO,CENTRO"
2020-03-29,1,"TABASCO,HUIMANGUILLO"
2020-03-29,1,"TAMAULIPAS,EL MANTE"
2020-03-29,1,"TAMAULIPAS,MATAMOROS"
2020-03-29,1,"TAMAULIPAS,REYNOSA"
2020-03-29,1,"VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ"
2020-03-29,2,"YUCATÁN,MÉRIDA"
2020-03-30,3,"AGUASCALIENTES,AGUASCALIENTES"
2020-03-30,1,"AGUASCALIENTES,RINCÓN DE ROMOS"
2020-03-30,2,"BAJA CALIFORNIA,ENSENADA"
2020-03-30,9,"BAJA CALIFORNIA,MEXICALI"
2020-03-30,18,"BAJA CALIFORNIA,TIJUANA"
2020-03-30,2,"BAJA CALIFORNIA SUR,LA PAZ"
2020-03-30,12,"BAJA CALIFORNIA SUR,LOS CABOS"
2020-03-30,1,"CHIAPAS,TAPACHULA"
2020-03-30,1,"CHIAPAS,TUXTLA GUTIÉRREZ"
2020-03-30,1,"CHIHUAHUA,CHIHUAHUA"
2020-03-30,4,"CHIHUAHUA,JUÁREZ"
2020-03-30,4,"CIUDAD DE MÉXICO,AZCAPOTZALCO"
2020-03-30,1,"CIUDAD DE MÉXICO,BENITO JUÁREZ"
2020-03-30,2,"CIUDAD DE MÉXICO,COYOACÁN"
2020-03-30,3,"CIUDAD DE MÉXICO,CUAJIMALPA DE MORELOS"
2020-03-30,7,"CIUDAD DE MÉXICO,CUAUHTÉMOC"
2020-03-30,12,"CIUDAD DE MÉXICO,GUSTAVO A. MADERO"
2020-03-30,4,"CIUDAD DE MÉXICO,IZTACALCO"
2020-03-30,5,"CIUDAD DE MÉXICO,IZTAPALAPA"
2020-03-30,6,"CIUDAD DE MÉXICO,LA MAGDALENA CONTRERAS"
2020-03-30,6,"CIUDAD DE MÉXICO,MIGUEL HIDALGO"
2020-03-30,9,"CIUDAD DE MÉXICO,TLALPAN"
2020-03-30,2,"CIUDAD DE MÉXICO,TLÁHUAC"
2020-03-30,6,"CIUDAD DE MÉXICO,VENUSTIANO CARRANZA"
2020-03-30,5,"CIUDAD DE MÉXICO,XOCHIMILCO"
2020-03-30,5,"CIUDAD DE MÉXICO,ÁLVARO OBREGÓN"
2020-03-30,1,"COAHUILA DE ZARAGOZA,CASTAÑOS"
2020-03-30,3,"COAHUILA DE ZARAGOZA,FRONTERA"
2020-03-30,6,"COAHUILA DE ZARAGOZA,MONCLOVA"
2020-03-30,1,"COAHUILA DE ZARAGOZA,MÚZQUIZ"
2020-03-30,3,"COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS"
2020-03-30,4,"COAHUILA DE ZARAGOZA,SALTILLO"
2020-03-30,1,"COLIMA,COLIMA"
2020-03-30,2,"DURANGO,GÓMEZ PALACIO"
